ni,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²),cleaned_text,subjectivity,mapped_time
f97b6d38ed,I killed my dill plant again. Why does this happen with dill? It is doing great then suddenly it`s dead. http://tinyurl.com/mlh4f5,Positive,morning,53.0,Benin,12123200.0,112760.0,108.0,I killed my dill plant again Why does this happen with dill It is doing great then suddenly its dead,0.4125,06-11 AM
93370a10dc,#3wordsaftersex it hurts now,Neutral,noon,65.0,Bhutan,771608.0,38100.0,20.0,3wordsaftersex it hurts now,0.0,12 PM
3ff2b333c3," I can only imagine, but I know I love hearing about your novel!    I`m kinda awake, lol.  Will continue to do so, hopefully.",Positive,night,85.0,Bolivia,11673021.0,1083300.0,11.0,I can only imagine but I know I love hearing about your novel    Im kinda awake lol  Will continue to do so hopefully,0.7666666666666666,06-09 PM
ec9c43fbb3,Gonna try to get a couple hours of sleep. Love going to bed at 9 am. Later Twitter,Positive,morning,10.0,Bosnia and Herzegovina,3280819.0,51000.0,64.0,Gonna try to get a couple hours of sleep Love going to bed at 9 am Later Twitter,0.3,06-11 AM
99fdaff40d,http://twitpic.com/4wi9p - playing with ethan. i love you baby,Positive,noon,25.5,Botswana,2351627.0,566730.0,4.0,playing with ethan i love you baby,0.6,12 PM
0c524f5e69, how come? i want pizza,Neutral,night,38.0,Brazil,212559417.0,8358140.0,25.0,how come i want pizza,0.0,06-09 PM
1783b5eb60,Geez I`m hating bein at work till 10 on a day like this I feel like its a wasted lovley day,Negative,morning,53.0,Brunei,437479.0,5270.0,83.0,Geez Im hating bein at work till 10 on a day like this I feel like its a wasted lovley day,0.0,06-11 AM
932227184c,"At every gas station, I look for postcards for   No luck.",Neutral,noon,65.0,Bulgaria,6948445.0,108560.0,64.0,At every gas station I look for postcards for   No luck,0.0,12 PM
00f377c634,ya i walked into the wall thats why i have a plaster on my neck,Neutral,night,85.0,Burkina Faso,20903273.0,273600.0,76.0,ya i walked into the wall thats why i have a plaster on my neck,0.0,06-09 PM
b99ba239de,  Hey everyone! I just mixed the first single....!  'Why R U' ...I`m sooo excited!,Positive,morning,10.0,Burundi,11890784.0,25680.0,463.0,Hey everyone I just mixed the first single  Why R U Im sooo excited,0.38690476190476186,06-11 AM
1f9663bb46,Guys will go see Constance 	 logically,Positive,noon,25.5,Côte d'Ivoire,26378274.0,318000.0,83.0,Guys will go see Constance 	 logically,0.25,12 PM
23d8ccab77,did not sleep a wink last night  X,Neutral,night,38.0,Cabo Verde,555987.0,4030.0,138.0,did not sleep a wink last night  X,0.06666666666666667,06-09 PM
f59bbec4a3, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,Positive,morning,53.0,Cambodia,16718965.0,176520.0,95.0,i feel your pain i once lived in an apt for 6 mos where the previous tenant had 4 cats burning eyestight lungs   gregg,0.5833333333333334,06-11 AM
a37b6c27a2,ahh! big scary bug flying around my room!!!!!,Negative,noon,65.0,Cameroon,26545863.0,472710.0,56.0,ahh big scary bug flying around my room,0.55,12 PM
1d06a9cc02,"oh yes, the Cavs win game5, now onto game6. it`s still danger, they HAVE to win this one either, it`s no shot for the championship",Positive,night,85.0,Canada,37742154.0,9093510.0,4.0,oh yes the Cavs win game5 now onto game6 its still danger they HAVE to win this one either its no shot for the championship,0.4,06-09 PM
e124c79abd, Happy Anoop Day to you too Monica,Positive,morning,10.0,Central African Republic,4829767.0,622980.0,8.0,Happy Anoop Day to you too Monica,1.0,06-11 AM
5a5d7e4d2f,"Just tried an energy drink to report back for you guys, and im sweating and have the worst cramps. I want to lie down",Negative,noon,25.5,Chad,16425864.0,1259200.0,13.0,Just tried an energy drink to report back for you guys and im sweating and have the worst cramps I want to lie down,0.42962962962962964,12 PM
bd3b5dbd9a,Happy Mothers May to my Mak   Love you always! XOXO.,Positive,night,38.0,Chile,19116201.0,743532.0,26.0,Happy Mothers May to my Mak   Love you always XOXO,0.8,06-09 PM
12e0187cb9, i found out that there`s sushi with fake crab meat and it`s not good for you,Negative,morning,53.0,China,1439323776.0,9388211.0,153.0,i found out that theres sushi with fake crab meat and its not good for you,0.8,06-11 AM
ea032bbaaf,is thinking about a career change,Neutral,noon,65.0,Colombia,50882891.0,1109500.0,46.0,is thinking about a career change,0.0,12 PM
e42d0e6e9d," meh, i feel fine now, it was crazy 10 minute sickness session, but now i`m hungry again",Negative,night,85.0,Comoros,869601.0,1861.0,467.0,meh i feel fine now it was crazy 10 minute sickness session but now im hungry again,0.7,06-09 PM
946573f031, what sun?,Neutral,morning,10.0,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0,what sun,0.0,06-11 AM
2d5051cce9,   Well....hopefully someday soon you can get one!,Neutral,noon,25.5,Costa Rica,5094118.0,51060.0,100.0,Wellhopefully someday soon you can get one,0.0,12 PM
16fb14a0f7,Under sooooo much stress lately,Negative,night,38.0,Croatia,4105267.0,55960.0,73.0,Under sooooo much stress lately,0.4,06-09 PM
8b5e410207, me too. ****.,Neutral,morning,53.0,Cuba,11326616.0,106440.0,106.0,me too,0.0,06-11 AM
eaeee872b9," Tuned to listen, but had a 1:30 meeting. Now know that my high school/college French doesn`t cut it anymore.",Positive,noon,65.0,Cyprus,1207359.0,9240.0,131.0,Tuned to listen but had a 130 meeting Now know that my high schoolcollege French doesnt cut it anymore,0.27,12 PM
e8d8465eab,"Do you have a chronic illness blog? Let me know, I`ll post your link on my own  www.ptsici.blogspot.com",Positive,night,85.0,Czechia (Czech Republic),10708981.0,77240.0,139.0,Do you have a chronic illness blog Let me know Ill post your link on my own  wwwptsiciblogspotcom,1.0,06-09 PM
1a857a38fb,Weekend is getting close. Too bad I`ll be stuck up north  Hopefully I`ll be able to get out next weekend for some real life fun.,Negative,morning,10.0,Democratic Republic of the Congo,89561403.0,2267050.0,40.0,Weekend is getting close Too bad Ill be stuck up north  Hopefully Ill be able to get out next weekend for some real life fun,0.5416666666666667,06-11 AM
25694a4e38,JT should just be a regular on SNL,Neutral,noon,25.5,Denmark,5792202.0,42430.0,137.0,JT should just be a regular on SNL,0.07692307692307693,12 PM
a4b3b95e89, #twappy http://bit.ly/D9qVk,Neutral,night,38.0,Djibouti,988000.0,23180.0,43.0,twappy,0.0,06-09 PM
2e57d38abb, It`s never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!,Negative,morning,53.0,Dominica,71986.0,750.0,96.0,Its never too late  they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries,0.43333333333333335,06-11 AM
d6b053947f,not at all happy...dont know what the reason is,Neutral,noon,65.0,Dominican Republic,10847910.0,48300.0,225.0,not at all happydont know what the reason is,0.0,12 PM
7db93d25c6,"_fan76 ROFL!  THAT`S my problem, only two hands",Positive,night,85.0,Ecuador,17643054.0,248360.0,71.0,_fan76 ROFL  THATS my problem only two hands,0.95,06-09 PM
94977637ab,"no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ...",Positive,morning,10.0,Egypt,102334404.0,995450.0,103.0,no transport for church  wont be making it im crushed Oh well more time for assignments I suppose My throat really hurts,0.26666666666666666,06-11 AM
a028e284db," What timeeee? My mom says I have to do something daw tomorrow, eh. But we`re never compelte!",Neutral,noon,25.5,El Salvador,6486205.0,20720.0,313.0,What timeeee My mom says I have to do something daw tomorrow eh But were never compelte,0.0,12 PM
513358abe6, I`ve been sat sunbathing in the bombed out church all day and left and missed you,Neutral,night,38.0,Equatorial Guinea,1402985.0,28050.0,50.0,Ive been sat sunbathing in the bombed out church all day and left and missed you,0.0,06-09 PM
d2dbf84fe0,I know exactly where i should be,Positive,morning,53.0,Eritrea,3546421.0,101000.0,35.0,I know exactly where i should be,0.25,06-11 AM
9d8efb8db9," I`ve made a game for you, Stephen- http://tinyurl.com/ctw4ld - well, actually it`s for us, not you",Negative,noon,65.0,Estonia,1326535.0,42390.0,31.0,Ive made a game for you Stephen   well actually its for us not you,0.25,12 PM
88040d7737, thanks to follow. have a nice rest,Positive,night,85.0,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0,thanks to follow have a nice rest,0.6,06-09 PM
db4bb26337, Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,Positive,morning,10.0,Ethiopia,114963588.0,1000000.0,115.0,Sensation Ocean of White Portugal absolutely amazing  Adoreiii,0.45,06-11 AM
9e2748c5e4," yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches",Negative,noon,25.5,Fiji,896445.0,18270.0,49.0,yeah i got ur text well ive only been on summer break for a week and so far its been boring all i do is watch tennis matches,1.0,12 PM
060acf7042,I`ve been nudged!!! not much going on lately umped games over the wknd and i took one to the pills,Negative,night,38.0,Finland,5540720.0,304000.0,18.0,Ive been nudged not much going on lately umped games over the wknd and i took one to the pills,0.4,06-09 PM
5ad2c5e27b,i just saw a bird slowly die right next to me,Negative,morning,53.0,France,65273511.0,547557.0,119.0,i just saw a bird slowly die right next to me,0.3119047619047619,06-11 AM
6a5af5f4c5, hahahaha where is that train? I want on! That should be a wild ride,Positive,noon,65.0,Gabon,2225734.0,257670.0,9.0,hahahaha where is that train I want on That should be a wild ride,0.45,12 PM
6fe391edf6,Love the family feud episode with the kardashians tonight,Positive,night,85.0,Gambia,2416668.0,10120.0,239.0,Love the family feud episode with the kardashians tonight,0.6,06-09 PM
74e36c1c25,I`m coming up with a new plan with my bestie. Oh this one is gonna be great.,Positive,morning,10.0,Georgia,3989167.0,69490.0,57.0,Im coming up with a new plan with my bestie Oh this one is gonna be great,0.6022727272727273,06-11 AM
2dfbe0b7fb,Hmmm. http://www.djhero.com/ is down,Negative,noon,25.5,Germany,83783942.0,348560.0,240.0,Hmmm  is down,0.2888888888888889,12 PM
fbd7404138,lmao...ummmm nothing...,Neutral,night,38.0,Ghana,31072940.0,227540.0,137.0,lmaoummmm nothing,0.0,06-09 PM
a26a75179f,_90 haha agreed  LOL,Positive,morning,10.0,Afghanistan,38928346.0,652860.0,60.0,_90 haha agreed  LOL,0.5,06-11 AM
6a72b1eb3c, hello  I`m up late playing on the internet. I love you!,Positive,noon,25.5,Albania,2877797.0,27400.0,105.0,hello  Im up late playing on the internet I love you,0.6,12 PM
981a6f186d,The music video I made for my  project for `This City is Contagious` by  is uploading to YouTube now.,Neutral,night,38.0,Algeria,43851044.0,2381740.0,18.0,The music video I made for my  project for This City is Contagious by  is uploading to YouTube now,0.0,06-09 PM
d794425886,Theyre sappin mah sentry! errr yea... i`m without power at home right now,Positive,morning,53.0,Andorra,77265.0,470.0,164.0,Theyre sappin mah sentry errr yea im without power at home right now,0.5357142857142857,06-11 AM
2280788f99,crash in Qmbol,Neutral,noon,65.0,Angola,32866272.0,1246700.0,26.0,crash in Qmbol,0.0,12 PM
16ac3c903c, Perth Australia,Neutral,night,85.0,Antigua and Barbuda,97929.0,440.0,223.0,Perth Australia,0.0,06-09 PM
007eeb40ff,http://twitpic.com/4wgoq - The Beach was phenomenal 2day,Positive,morning,10.0,Argentina,45195774.0,2736690.0,17.0,The Beach was phenomenal 2day,0.5,06-11 AM
8f44c2f7bd," I forgot that was tonight! Was planning on heading down to the Cask, that might not be such a good idea",Positive,noon,25.5,Armenia,2963243.0,28470.0,104.0,I forgot that was tonight Was planning on heading down to the Cask that might not be such a good idea,0.462962962962963,12 PM
da82d37656,Tired.....but can`t go to bed yet.....,Neutral,night,38.0,Australia,25499884.0,7682300.0,3.0,Tiredbut cant go to bed yet,0.0,06-09 PM
970d89d516," You`re a night owl, too, huh?",Neutral,morning,53.0,Austria,9006398.0,82400.0,109.0,Youre a night owl too huh,0.0,06-11 AM
13d29e0bab, haha no kidding... I listen to them all day long bud,Positive,noon,65.0,Azerbaijan,10139177.0,82658.0,123.0,haha no kidding I listen to them all day long bud,0.35,12 PM
afe5ce5d7d,"Going to group therapy session, can`t wait to spill my guts... Ha ha ha",Neutral,night,85.0,Bahamas,393244.0,10010.0,39.0,Going to group therapy session cant wait to spill my guts Ha ha ha,0.0,06-09 PM
979153b838," Eat it, it`s good for you",Positive,morning,10.0,Bahrain,1701575.0,760.0,2239.0,Eat it its good for you,0.6000000000000001,06-11 AM
b34f37f31d,happy mothers day  esp to my mommy,Positive,noon,25.5,Bangladesh,164689383.0,130170.0,1265.0,happy mothers day  esp to my mommy,1.0,12 PM
036b210d6b, What phone do you have -- an old rotary?,Positive,night,38.0,Barbados,287375.0,430.0,668.0,What phone do you have  an old rotary,0.2,06-09 PM
5bfc1c74e0," I had to look at it 3 times before it sunk in, totally shocked by it  tbh.",Negative,morning,53.0,Belarus,9449323.0,202910.0,47.0,I had to look at it 3 times before it sunk in totally shocked by it  tbh,0.8,06-11 AM
c1388fc963, im in schaumburg rite now ... and u want ice cream lol its type chilly outside lol i got ice cream here,Positive,noon,65.0,Belgium,11589623.0,30280.0,383.0,im in schaumburg rite now  and u want ice cream lol its type chilly outside lol i got ice cream here,0.5875,12 PM
fd1db57dc0,i`m done.haha. HOUSE MD marathon ulet,Neutral,night,85.0,Belize,397628.0,22810.0,17.0,im donehaha HOUSE MD marathon ulet,0.0,06-09 PM
e7d70b0d76," omginorite! I`d be all fancy and tophatted all the time, it`s really too bad I can`t grow a handlebar moustache..",Negative,morning,10.0,Benin,12123200.0,112760.0,108.0,omginorite Id be all fancy and tophatted all the time its really too bad I cant grow a handlebar moustache,0.43333333333333335,06-11 AM
f3f0fde02e, got ya - that wouldn`t be so bad tho right?,Negative,noon,25.5,Bhutan,771608.0,38100.0,20.0,got ya  that wouldnt be so bad tho right,0.6011904761904762,12 PM
bb47fa7074,just finish clean up my computer/guest room`s cupboard! my stuffs,Positive,night,38.0,Bolivia,11673021.0,1083300.0,11.0,just finish clean up my computerguest rooms cupboard my stuffs,0.7000000000000001,06-09 PM
8882fae1ac,just watched slumdog millionaire  its soo goood i love it :] but its sad!,Neutral,morning,53.0,Bosnia and Herzegovina,3280819.0,51000.0,64.0,just watched slumdog millionaire  its soo goood i love it  but its sad,0.8,06-11 AM
c7b61da1e2," I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!",Positive,noon,65.0,Botswana,2351627.0,566730.0,4.0,I feel for you that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles,0.2833333333333333,12 PM
ab881218a0, .. Eh .. have u never heard of Belfast..? Where like EVERYONE loves you!?!,Neutral,night,85.0,Brazil,212559417.0,8358140.0,25.0,Eh  have u never heard of Belfast Where like EVERYONE loves you,0.0,06-09 PM
e2b73ce8df,wow its only 9:30,Positive,morning,10.0,Brunei,437479.0,5270.0,83.0,wow its only 930,1.0,06-11 AM
665dcd4cf2," Yes.  Me too. I can`t understand why they have to do that. I mean, I know it`s all about Hollywood, but this thing is called love.",Positive,noon,25.5,Bulgaria,6948445.0,108560.0,64.0,Yes  Me too I cant understand why they have to do that I mean I know its all about Hollywood but this thing is called love,0.64375,12 PM
0b4a2b2eb1,I hve a blister on my pinky nd it hurts soooo much!,Positive,night,38.0,Burkina Faso,20903273.0,273600.0,76.0,I hve a blister on my pinky nd it hurts soooo much,0.2,06-09 PM
0e72caa348,watching What Happens In Vegas!,Neutral,morning,53.0,Burundi,11890784.0,25680.0,463.0,watching What Happens In Vegas,0.0,06-11 AM
2c39030bc4,"oh happy day!!! nice weather, smiling, happy baby and icecream later",Positive,noon,65.0,Côte d'Ivoire,26378274.0,318000.0,83.0,oh happy day nice weather smiling happy baby and icecream later,0.75,12 PM
